status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
273864989376427_10154838903193762,"Trump and surrogates slam CIA's findings on election hacking 

Joe Scarborough: If I were the President to be, the last agency I would tweak would be the CIA 

David Ignatius: Running against the CIA… isn’t a wise thing for a President to do

Watch more from Morning Joe: http://on.msnbc.com/2hlWNvk",Trump and surrogates slam CIA's findings on election hacking,video,https://www.facebook.com/msnbc/videos/10154838903193762/,2016-12-12 11:45:05,1239,711,243,826,11,57,121,25,199,0
273864989376427_1611822228837801,"He won't let us show you his face or tell you his real name, but this teen – responsible for some of the biggest hoax news stories on your Facebook feed during the election – told us all about how he got rich by tricking American voters. 
Read full story: http://nbcnews.to/2h7n7ZS",How a teenager is striking it rich creating fake news,video,https://www.facebook.com/msnbc/videos/1611822228837801/,2016-12-11 10:50:01,1364,345,892,515,6,177,51,56,559,0
273864989376427_1108950129202782,"Is your DVR set for #IconocList? At 9p Martha Stewart highlights her list of business mavericks, followed by Kareem Abdul-Jabbar’s list of change-makers.",IconocList Tonight,video,https://www.facebook.com/msnbc/videos/1108950129202782/,2016-12-10 18:00:00,137,48,15,118,8,3,3,0,5,0
273864989376427_1183017398449360,"""John Glenn proved his patriotism years before and many, many times before he circled the planet and brought America strongly back into the space race."" -- Chris Matthews",Chris remembers John Glenn,video,https://www.facebook.com/msnbc/videos/1183017398449360/,2016-12-10 15:00:00,364,45,36,331,24,0,0,9,0,0
273864989376427_10154159255694067,"Donald J. Trump's base doesn't care about his business conflicts, so he knows he doesn't have to either.

Watch the full segment on the latest PPP poll data: http://on.msnbc.com/2gk6ANT",Poll shows Trump voter gap with facts,video,https://www.facebook.com/msnbc/videos/10154159255694067/,2016-12-10 09:00:00,1918,703,390,1092,22,96,97,76,535,0
273864989376427_749284208569940,"""I have strong opinions about the president-elect, but I don't like that they used him as something to hide behind. If they wanted to write any name, they should have wrote their name.""

New York Giants player Nikita Whitlock. Watch the full interview: http://on.msnbc.com/2h9IVUG",Racist graffiti at NFL player’s home investigated as hate crime,video,https://www.facebook.com/msnbc/videos/749284208569940/,2016-12-09 22:08:15,584,179,133,433,16,13,7,77,38,0
273864989376427_1383555911740657,"Hillary Clinton: ""It's now clear that so-called fake news can have real world consequences. This isn't about partisanship or politics... it's a danger that must be addressed and addressed quickly.""",Clinton: Fake news 'can have real world consequences',video,https://www.facebook.com/msnbc/videos/1383555911740657/,2016-12-08 16:34:45,10361,1628,3148,8323,1197,42,172,527,100,0
273864989376427_10154807092073762,"Joe Scarborough on Gen. Michael Flynn's controversial tweets: ""He needs to clean this up... He needs to apologize to Americans.""

Watch more: http://on.msnbc.com/2g2tVUf",Joe: Gen. Flynn 'needs to apologize to Americans',video,https://www.facebook.com/msnbc/videos/10154807092073762/,2016-12-06 08:00:00,1513,513,235,1222,23,61,34,10,163,0
273864989376427_746268232204871,"Al Gore on the fight against climate change: ""I think the momentum is unstoppable now. We're winning this, we're going to win it.""

More All In with Chris Hayes: http://on.msnbc.com/2gWR6B0",,video,https://www.facebook.com/msnbc/videos/746268232204871/,2016-12-06 00:00:00,942,257,96,832,67,7,29,2,5,0
273864989376427_1379268598836055,"Al Gore on moving to the popular vote: ""I do think that it still does hold out the promise of reinvigorating the promise of America... we are way smarter together than the smartest people among us."" http://on.msnbc.com/2gWIIl7","Al Gore: ""Our democracy has been hacked""",video,https://www.facebook.com/msnbc/videos/1379268598836055/,2016-12-05 21:01:34,3712,445,379,3347,295,8,49,3,10,0
273864989376427_1599511543402203,Native American tribes and allies celebrated after news emerged that the Dakota Access Pipeline would be re-routed away from sacred Standing Rock.,Celebrations Take Place At Standing Rock,video,https://www.facebook.com/msnbc/videos/1599511543402203/,2016-12-05 18:10:00,1191,124,154,975,202,2,2,4,6,0
273864989376427_1597430813610276,"Want to learn about The White House? There's an app for that. ""White House Go"" transforms a $1 bill into a virtual tour of the mansion grounds. 

Read more: http://nbcnews.to/2fXqW2Q",New App: 'White House Go',video,https://www.facebook.com/msnbc/videos/1597430813610276/,2016-12-04 21:00:00,324,36,108,273,21,28,2,0,0,0
273864989376427_1377207329042182,"JUST IN: The secretary of the Army Corps of Engineers told Standing Rock Sioux Chairman Dave Archambault II that the current route for the controversial Dakota Access pipeline will be denied.

More: http://on.msnbc.com/2gW8msZ",Army Corps of Engineers denies Dakota Access Pipeline route,video,https://www.facebook.com/msnbc/videos/1377207329042182/,2016-12-04 16:55:04,72605,5155,97843,55543,15435,1392,109,27,99,0
273864989376427_10154895122672871,"Mike Pence: ""I think the conversation that happened this week with the president of Taiwan was a courtesy call."" 

Read more: http://nbcnews.to/2fZHLGY",VP Mike Pence: Trump's call to president of Taiwan 'a courtesy...,video,https://www.facebook.com/msnbc/videos/10154895122672871/,2016-12-04 12:25:01,710,518,98,193,8,36,163,17,293,0
273864989376427_1596630020357022,"Watch sea of millions protest to demand South Korean President Park Geun-hye resign amid abuse of power scandal.

Read more: http://nbcnews.to/2gOfhl0",Millions of South Koreans Demonstrate Against President,video,https://www.facebook.com/msnbc/videos/1596630020357022/,2016-12-04 10:01:20,2898,275,822,2049,166,663,10,6,4,0
273864989376427_10154134583384067,"Donald J. Trump is risking a showdown with China after his chat with Taiwan. Is it more alarming if Trump unwittingly broke 40 years of US diplomatic policy...or if he did so wittingly?

Chris Hayes and Rachel Maddow discuss the potential fallout after Trump's historic conversation.

More from All In with Chris Hayes: http://on.msnbc.com/2cVmluf","Is Trump bumbling, being used, or forging new policy?",video,https://www.facebook.com/msnbc/videos/10154134583384067/,2016-12-02 21:14:02,3706,2617,1815,1942,42,572,233,97,820,0
273864989376427_1374058952690353,"BREAKING: Howard Dean drops out of running for DNC chair.

Watch Howard Dean chat with Hallie Jackson about why he is ending his bid to lead the Democratic National Committee.",Howard Dean drops out of running for DNC chair,video,https://www.facebook.com/msnbc/videos/1374058952690353/,2016-12-02 16:55:01,441,227,62,315,30,16,12,66,2,0
273864989376427_740773582754336,"""What petrifies me is the idea that we're about to descend into a world in which we're conducting foreign policy in 140 characters.""

 - Senator Chris Murphy on President-elect Donald J. Trump's tweeting

More from All In with Chris Hayes: http://on.msnbc.com/2cVmluf",,video,https://www.facebook.com/msnbc/videos/740773582754336/,2016-11-28 22:05:00,2234,329,369,1622,17,52,39,270,234,0
